Pais,Año,Indicador,Valor
DNK,2016,SH.XPD.OOPC.PC.CD,760.48935282
DNK,2017,SH.XPD.OOPC.PC.CD,798.88759399
DNK,2018,SH.XPD.OOPC.PC.CD,861.61588435
DNK,2019,SH.XPD.OOPC.PC.CD,835.78178055
DNK,2020,SH.XPD.OOPC.PC.CD,826.01682967
DNK,2021,SH.XPD.OOPC.PC.CD,913.10398847
DNK,2022,SH.XPD.OOPC.PC.CD,
DZA,1987,SH.XPD.OOPC.PC.CD,
DZA,1988,SH.XPD.OOPC.PC.CD,
DZA,1989,SH.XPD.OOPC.PC.CD,
DZA,1990,SH.XPD.OOPC.PC.CD,
DZA,1991,SH.XPD.OOPC.PC.CD,
DZA,1992,SH.XPD.OOPC.PC.CD,
DZA,1993,SH.XPD.OOPC.PC.CD,
DZA,1994,SH.XPD.OOPC.PC.CD,
DZA,1995,SH.XPD.OOPC.PC.CD,
DZA,1996,SH.XPD.OOPC.PC.CD,
DZA,1997,SH.XPD.OOPC.PC.CD,
DZA,1998,SH.XPD.OOPC.PC.CD,
DZA,1999,SH.XPD.OOPC.PC.CD,
DZA,2000,SH.XPD.OOPC.PC.CD,16.02295786
DZA,2001,SH.XPD.OOPC.PC.CD,14.59126071
DZA,2002,SH.XPD.OOPC.PC.CD,15.07986879
DZA,2003,SH.XPD.OOPC.PC.CD,16.12276348
DZA,2004,SH.XPD.OOPC.PC.CD,24.2740737
DZA,2005,SH.XPD.OOPC.PC.CD,28.45987801
DZA,2006,SH.XPD.OOPC.PC.CD,34.19812725
DZA,2007,SH.XPD.OOPC.PC.CD,42.6326256
DZA,2008,SH.XPD.OOPC.PC.CD,54.34613978
DZA,2009,SH.XPD.OOPC.PC.CD,57.35163242
DZA,2010,SH.XPD.OOPC.PC.CD,66.44808395
DZA,2011,SH.XPD.OOPC.PC.CD,80.36291628
DZA,2012,SH.XPD.OOPC.PC.CD,86.57843026
DZA,2013,SH.XPD.OOPC.PC.CD,91.82556549
DZA,2014,SH.XPD.OOPC.PC.CD,96.27951687
DZA,2015,SH.XPD.OOPC.PC.CD,82.62690548
DZA,2016,SH.XPD.OOPC.PC.CD,80.95584802
DZA,2017,SH.XPD.OOPC.PC.CD,84.47725996
DZA,2018,SH.XPD.OOPC.PC.CD,84.13257964
DZA,2019,SH.XPD.OOPC.PC.CD,83.68518506
DZA,2020,SH.XPD.OOPC.PC.CD,76.92707557
DZA,2021,SH.XPD.OOPC.PC.CD,
DZA,2022,SH.XPD.OOPC.PC.CD,
ECU,1987,SH.XPD.OOPC.PC.CD,
ECU,1988,SH.XPD.OOPC.PC.CD,
ECU,1989,SH.XPD.OOPC.PC.CD,
ECU,1990,SH.XPD.OOPC.PC.CD,
ECU,1991,SH.XPD.OOPC.PC.CD,
ECU,1992,SH.XPD.OOPC.PC.CD,
ECU,1993,SH.XPD.OOPC.PC.CD,
ECU,1994,SH.XPD.OOPC.PC.CD,
ECU,1995,SH.XPD.OOPC.PC.CD,
ECU,1996,SH.XPD.OOPC.PC.CD,
ECU,1997,SH.XPD.OOPC.PC.CD,
ECU,1998,SH.XPD.OOPC.PC.CD,
ECU,1999,SH.XPD.OOPC.PC.CD,
ECU,2000,SH.XPD.OOPC.PC.CD,30.72900526
ECU,2001,SH.XPD.OOPC.PC.CD,43.59496201
ECU,2002,SH.XPD.OOPC.PC.CD,61.20602572
ECU,2003,SH.XPD.OOPC.PC.CD,82.32349532
ECU,2004,SH.XPD.OOPC.PC.CD,91.61709154
ECU,2005,SH.XPD.OOPC.PC.CD,105.95488609
ECU,2006,SH.XPD.OOPC.PC.CD,116.13911467
ECU,2007,SH.XPD.OOPC.PC.CD,105.85275139
ECU,2008,SH.XPD.OOPC.PC.CD,125.53531653
ECU,2009,SH.XPD.OOPC.PC.CD,125.71582565
ECU,2010,SH.XPD.OOPC.PC.CD,134.3898402
ECU,2011,SH.XPD.OOPC.PC.CD,156.53206305
ECU,2012,SH.XPD.OOPC.PC.CD,165.793167
ECU,2013,SH.XPD.OOPC.PC.CD,156.49701986
ECU,2014,SH.XPD.OOPC.PC.CD,142.14637504
ECU,2015,SH.XPD.OOPC.PC.CD,166.55589791
ECU,2016,SH.XPD.OOPC.PC.CD,146.69226748
ECU,2017,SH.XPD.OOPC.PC.CD,150.47939312
ECU,2018,SH.XPD.OOPC.PC.CD,151.46208012
ECU,2019,SH.XPD.OOPC.PC.CD,150.48022657
ECU,2020,SH.XPD.OOPC.PC.CD,161.89205144
ECU,2021,SH.XPD.OOPC.PC.CD,
ECU,2022,SH.XPD.OOPC.PC.CD,
EGY,1987,SH.XPD.OOPC.PC.CD,
EGY,1988,SH.XPD.OOPC.PC.CD,
EGY,1989,SH.XPD.OOPC.PC.CD,
EGY,1990,SH.XPD.OOPC.PC.CD,
EGY,1991,SH.XPD.OOPC.PC.CD,
EGY,1992,SH.XPD.OOPC.PC.CD,
EGY,1993,SH.XPD.OOPC.PC.CD,
EGY,1994,SH.XPD.OOPC.PC.CD,
EGY,1995,SH.XPD.OOPC.PC.CD,
EGY,1996,SH.XPD.OOPC.PC.CD,
EGY,1997,SH.XPD.OOPC.PC.CD,
EGY,1998,SH.XPD.OOPC.PC.CD,
EGY,1999,SH.XPD.OOPC.PC.CD,
EGY,2000,SH.XPD.OOPC.PC.CD,44.38974787
EGY,2001,SH.XPD.OOPC.PC.CD,44.91276829
EGY,2002,SH.XPD.OOPC.PC.CD,41.82261532
EGY,2003,SH.XPD.OOPC.PC.CD,33.74943409
EGY,2004,SH.XPD.OOPC.PC.CD,33.30920469
EGY,2005,SH.XPD.OOPC.PC.CD,39.39049435
EGY,2006,SH.XPD.OOPC.PC.CD,41.10211333
EGY,2007,SH.XPD.OOPC.PC.CD,45.32325474
EGY,2008,SH.XPD.OOPC.PC.CD,57.08178945
EGY,2009,SH.XPD.OOPC.PC.CD,61.17301982
EGY,2010,SH.XPD.OOPC.PC.CD,67.27443405
EGY,2011,SH.XPD.OOPC.PC.CD,71.80534288
EGY,2012,SH.XPD.OOPC.PC.CD,86.91772198
EGY,2013,SH.XPD.OOPC.PC.CD,82.61416611
EGY,2014,SH.XPD.OOPC.PC.CD,87.2052136
EGY,2015,SH.XPD.OOPC.PC.CD,103.16476983
EGY,2016,SH.XPD.OOPC.PC.CD,85.70940786
EGY,2017,SH.XPD.OOPC.PC.CD,60.9036152
EGY,2018,SH.XPD.OOPC.PC.CD,75.27230052
EGY,2019,SH.XPD.OOPC.PC.CD,90.8283265
EGY,2020,SH.XPD.OOPC.PC.CD,89.50800269
EGY,2021,SH.XPD.OOPC.PC.CD,
EGY,2022,SH.XPD.OOPC.PC.CD,
ESP,1987,SH.XPD.OOPC.PC.CD,
ESP,1988,SH.XPD.OOPC.PC.CD,
ESP,1989,SH.XPD.OOPC.PC.CD,
ESP,1990,SH.XPD.OOPC.PC.CD,
ESP,1991,SH.XPD.OOPC.PC.CD,
ESP,1992,SH.XPD.OOPC.PC.CD,
ESP,1993,SH.XPD.OOPC.PC.CD,
ESP,1994,SH.XPD.OOPC.PC.CD,
ESP,1995,SH.XPD.OOPC.PC.CD,
ESP,1996,SH.XPD.OOPC.PC.CD,
ESP,1997,SH.XPD.OOPC.PC.CD,
ESP,1998,SH.XPD.OOPC.PC.CD,
ESP,1999,SH.XPD.OOPC.PC.CD,
ESP,2000,SH.XPD.OOPC.PC.CD,244.52847908
ESP,2001,SH.XPD.OOPC.PC.CD,259.71897081
ESP,2002,SH.XPD.OOPC.PC.CD,288.94126891
ESP,2003,SH.XPD.OOPC.PC.CD,368.50364027
ESP,2004,SH.XPD.OOPC.PC.CD,426.39180457
ESP,2005,SH.XPD.OOPC.PC.CD,448.41678476
ESP,2006,SH.XPD.OOPC.PC.CD,471.40775412
ESP,2007,SH.XPD.OOPC.PC.CD,540.36161578
ESP,2008,SH.XPD.OOPC.PC.CD,618.22924201
ESP,2009,SH.XPD.OOPC.PC.CD,558.65812435
ESP,2010,SH.XPD.OOPC.PC.CD,566.02550382
ESP,2011,SH.XPD.OOPC.PC.CD,593.18623478
ESP,2012,SH.XPD.OOPC.PC.CD,564.86072048
ESP,2013,SH.XPD.OOPC.PC.CD,598.85404676
ESP,2014,SH.XPD.OOPC.PC.CD,619.89142258
ESP,2015,SH.XPD.OOPC.PC.CD,523.78265899
ESP,2016,SH.XPD.OOPC.PC.CD,521.89632992
ESP,2017,SH.XPD.OOPC.PC.CD,561.63216595
ESP,2018,SH.XPD.OOPC.PC.CD,609.80488005
ESP,2019,SH.XPD.OOPC.PC.CD,590.32885063
ESP,2020,SH.XPD.OOPC.PC.CD,569.23496828
ESP,2021,SH.XPD.OOPC.PC.CD,
ESP,2022,SH.XPD.OOPC.PC.CD,
FIN,1987,SH.XPD.OOPC.PC.CD,
FIN,1988,SH.XPD.OOPC.PC.CD,
FIN,1989,SH.XPD.OOPC.PC.CD,
FIN,1990,SH.XPD.OOPC.PC.CD,
FIN,1991,SH.XPD.OOPC.PC.CD,
FIN,1992,SH.XPD.OOPC.PC.CD,
FIN,1993,SH.XPD.OOPC.PC.CD,
FIN,1994,SH.XPD.OOPC.PC.CD,
FIN,1995,SH.XPD.OOPC.PC.CD,
FIN,1996,SH.XPD.OOPC.PC.CD,
FIN,1997,SH.XPD.OOPC.PC.CD,
FIN,1998,SH.XPD.OOPC.PC.CD,
FIN,1999,SH.XPD.OOPC.PC.CD,
FIN,2000,SH.XPD.OOPC.PC.CD,373.44355945
FIN,2001,SH.XPD.OOPC.PC.CD,384.14932588
FIN,2002,SH.XPD.OOPC.PC.CD,427.19444847
FIN,2003,SH.XPD.OOPC.PC.CD,531.58023239
FIN,2004,SH.XPD.OOPC.PC.CD,604.55060066
FIN,2005,SH.XPD.OOPC.PC.CD,633.65217758
FIN,2006,SH.XPD.OOPC.PC.CD,642.57500385
FIN,2007,SH.XPD.OOPC.PC.CD,744.47789898
FIN,2008,SH.XPD.OOPC.PC.CD,833.25121215
FIN,2009,SH.XPD.OOPC.PC.CD,796.7925015
FIN,2010,SH.XPD.OOPC.PC.CD,799.46736821
FIN,2011,SH.XPD.OOPC.PC.CD,856.33613118
FIN,2012,SH.XPD.OOPC.PC.CD,798.58653436
FIN,2013,SH.XPD.OOPC.PC.CD,870.54065474
FIN,2014,SH.XPD.OOPC.PC.CD,868.22980443
FIN,2015,SH.XPD.OOPC.PC.CD,769.07552233
FIN,2016,SH.XPD.OOPC.PC.CD,791.90984972
FIN,2017,SH.XPD.OOPC.PC.CD,806.77817114
FIN,2018,SH.XPD.OOPC.PC.CD,833.34379062
FIN,2019,SH.XPD.OOPC.PC.CD,777.12916159
FIN,2020,SH.XPD.OOPC.PC.CD,775.5517633
FIN,2021,SH.XPD.OOPC.PC.CD,
FIN,2022,SH.XPD.OOPC.PC.CD,
FJI,1987,SH.XPD.OOPC.PC.CD,
FJI,1988,SH.XPD.OOPC.PC.CD,
FJI,1989,SH.XPD.OOPC.PC.CD,
FJI,1990,SH.XPD.OOPC.PC.CD,
FJI,1991,SH.XPD.OOPC.PC.CD,
FJI,1992,SH.XPD.OOPC.PC.CD,
FJI,1993,SH.XPD.OOPC.PC.CD,
FJI,1994,SH.XPD.OOPC.PC.CD,
FJI,1995,SH.XPD.OOPC.PC.CD,
FJI,1996,SH.XPD.OOPC.PC.CD,
FJI,1997,SH.XPD.OOPC.PC.CD,
FJI,1998,SH.XPD.OOPC.PC.CD,
FJI,1999,SH.XPD.OOPC.PC.CD,
FJI,2000,SH.XPD.OOPC.PC.CD,8.13177445
FJI,2001,SH.XPD.OOPC.PC.CD,8.18413279
FJI,2002,SH.XPD.OOPC.PC.CD,8.63204228
FJI,2003,SH.XPD.OOPC.PC.CD,11.17042951
FJI,2004,SH.XPD.OOPC.PC.CD,14.3859579
FJI,2005,SH.XPD.OOPC.PC.CD,14.65459347
FJI,2006,SH.XPD.OOPC.PC.CD,18.28135932
FJI,2007,SH.XPD.OOPC.PC.CD,22.04541546
FJI,2008,SH.XPD.OOPC.PC.CD,22.36572585
FJI,2009,SH.XPD.OOPC.PC.CD,29.96046506
FJI,2010,SH.XPD.OOPC.PC.CD,28.72319663
FJI,2011,SH.XPD.OOPC.PC.CD,35.86275503
FJI,2012,SH.XPD.OOPC.PC.CD,38.22902982
FJI,2013,SH.XPD.OOPC.PC.CD,35.85394326
FJI,2014,SH.XPD.OOPC.PC.CD,35.55601087
FJI,2015,SH.XPD.OOPC.PC.CD,35.68746651
FJI,2016,SH.XPD.OOPC.PC.CD,36.33754485
FJI,2017,SH.XPD.OOPC.PC.CD,28.94977597
FJI,2018,SH.XPD.OOPC.PC.CD,29.99529898
FJI,2019,SH.XPD.OOPC.PC.CD,30.13106855
FJI,2020,SH.XPD.OOPC.PC.CD,25.45777092
FJI,2021,SH.XPD.OOPC.PC.CD,
FJI,2022,SH.XPD.OOPC.PC.CD,
GBR,1987,SH.XPD.OOPC.PC.CD,
GBR,1988,SH.XPD.OOPC.PC.CD,
GBR,1989,SH.XPD.OOPC.PC.CD,
GBR,1990,SH.XPD.OOPC.PC.CD,
GBR,1991,SH.XPD.OOPC.PC.CD,
GBR,1992,SH.XPD.OOPC.PC.CD,
GBR,1993,SH.XPD.OOPC.PC.CD,
GBR,1994,SH.XPD.OOPC.PC.CD,
GBR,1995,SH.XPD.OOPC.PC.CD,
GBR,1996,SH.XPD.OOPC.PC.CD,
GBR,1997,SH.XPD.OOPC.PC.CD,
GBR,1998,SH.XPD.OOPC.PC.CD,
GBR,1999,SH.XPD.OOPC.PC.CD,
GBR,2000,SH.XPD.OOPC.PC.CD,364.97189741
GBR,2001,SH.XPD.OOPC.PC.CD,335.78651427
GBR,2002,SH.XPD.OOPC.PC.CD,346.65410451
GBR,2003,SH.XPD.OOPC.PC.CD,458.57032982
GBR,2004,SH.XPD.OOPC.PC.CD,505.29063424
GBR,2005,SH.XPD.OOPC.PC.CD,491.89657069
GBR,2006,SH.XPD.OOPC.PC.CD,536.52574269
GBR,2007,SH.XPD.OOPC.PC.CD,595.59643117
GBR,2008,SH.XPD.OOPC.PC.CD,600.67687458
GBR,2009,SH.XPD.OOPC.PC.CD,579.96429256
GBR,2010,SH.XPD.OOPC.PC.CD,593.86700503
GBR,2011,SH.XPD.OOPC.PC.CD,629.06632461
GBR,2012,SH.XPD.OOPC.PC.CD,647.92802698
GBR,2013,SH.XPD.OOPC.PC.CD,668.55848666
GBR,2014,SH.XPD.OOPC.PC.CD,731.52565827
GBR,2015,SH.XPD.OOPC.PC.CD,699.54381321
GBR,2016,SH.XPD.OOPC.PC.CD,636.03313234
GBR,2017,SH.XPD.OOPC.PC.CD,632.34029658
GBR,2018,SH.XPD.OOPC.PC.CD,691.32615177
GBR,2019,SH.XPD.OOPC.PC.CD,698.91614726
GBR,2020,SH.XPD.OOPC.PC.CD,670.24831236
GBR,2021,SH.XPD.OOPC.PC.CD,
GBR,2022,SH.XPD.OOPC.PC.CD,
GRC,1987,SH.XPD.OOPC.PC.CD,
GRC,1988,SH.XPD.OOPC.PC.CD,
GRC,1989,SH.XPD.OOPC.PC.CD,
GRC,1990,SH.XPD.OOPC.PC.CD,
GRC,1991,SH.XPD.OOPC.PC.CD,
GRC,1992,SH.XPD.OOPC.PC.CD,
GRC,1993,SH.XPD.OOPC.PC.CD,
GRC,1994,SH.XPD.OOPC.PC.CD,
GRC,1995,SH.XPD.OOPC.PC.CD,
GRC,1996,SH.XPD.OOPC.PC.CD,
GRC,1997,SH.XPD.OOPC.PC.CD,
GRC,1998,SH.XPD.OOPC.PC.CD,
GRC,1999,SH.XPD.OOPC.PC.CD,
GRC,2000,SH.XPD.OOPC.PC.CD,321.15709314
GRC,2001,SH.XPD.OOPC.PC.CD,349.45789747
GRC,2002,SH.XPD.OOPC.PC.CD,436.90867772
GRC,2003,SH.XPD.OOPC.PC.CD,593.66242889
GRC,2004,SH.XPD.OOPC.PC.CD,694.55821012
GRC,2005,SH.XPD.OOPC.PC.CD,713.63467259
GRC,2006,SH.XPD.OOPC.PC.CD,739.96120537
GRC,2007,SH.XPD.OOPC.PC.CD,830.51902681
GRC,2008,SH.XPD.OOPC.PC.CD,914.87767951
GRC,2009,SH.XPD.OOPC.PC.CD,828.75658275
GRC,2010,SH.XPD.OOPC.PC.CD,724.66135663
GRC,2011,SH.XPD.OOPC.PC.CD,728.77034816
GRC,2012,SH.XPD.OOPC.PC.CD,593.22136516
GRC,2013,SH.XPD.OOPC.PC.CD,618.11716892
GRC,2014,SH.XPD.OOPC.PC.CD,632.57588663
GRC,2015,SH.XPD.OOPC.PC.CD,533.82057608
GRC,2016,SH.XPD.OOPC.PC.CD,519.171395
GRC,2017,SH.XPD.OOPC.PC.CD,528.35234115
GRC,2018,SH.XPD.OOPC.PC.CD,578.39164291
GRC,2019,SH.XPD.OOPC.PC.CD,527.86407123
GRC,2020,SH.XPD.OOPC.PC.CD,560.13340953
GRC,2021,SH.XPD.OOPC.PC.CD,
GRC,2022,SH.XPD.OOPC.PC.CD,
IND,1987,SH.XPD.OOPC.PC.CD,
IND,1988,SH.XPD.OOPC.PC.CD,
IND,1989,SH.XPD.OOPC.PC.CD,
IND,1990,SH.XPD.OOPC.PC.CD,
IND,1991,SH.XPD.OOPC.PC.CD,
IND,1992,SH.XPD.OOPC.PC.CD,
IND,1993,SH.XPD.OOPC.PC.CD,
IND,1994,SH.XPD.OOPC.PC.CD,
IND,1995,SH.XPD.OOPC.PC.CD,
IND,1996,SH.XPD.OOPC.PC.CD,
IND,1997,SH.XPD.OOPC.PC.CD,
IND,1998,SH.XPD.OOPC.PC.CD,
IND,1999,SH.XPD.OOPC.PC.CD,
IND,2000,SH.XPD.OOPC.PC.CD,13.22830414
IND,2001,SH.XPD.OOPC.PC.CD,14.61731604
IND,2002,SH.XPD.OOPC.PC.CD,14.78003731
IND,2003,SH.XPD.OOPC.PC.CD,16.06666336
IND,2004,SH.XPD.OOPC.PC.CD,18.06129623
IND,2005,SH.XPD.OOPC.PC.CD,20.11505263
IND,2006,SH.XPD.OOPC.PC.CD,21.23539068
IND,2007,SH.XPD.OOPC.PC.CD,25.25385728
IND,2008,SH.XPD.OOPC.PC.CD,26.06305477
IND,2009,SH.XPD.OOPC.PC.CD,25.44689903
IND,2010,SH.XPD.OOPC.PC.CD,29.26757976
IND,2011,SH.XPD.OOPC.PC.CD,30.0673765
IND,2012,SH.XPD.OOPC.PC.CD,30.62551786
IND,2013,SH.XPD.OOPC.PC.CD,38.45374956
IND,2014,SH.XPD.OOPC.PC.CD,37.90704861
IND,2015,SH.XPD.OOPC.PC.CD,37.73210166
IND,2016,SH.XPD.OOPC.PC.CD,37.90056027
IND,2017,SH.XPD.OOPC.PC.CD,31.3573476
IND,2018,SH.XPD.OOPC.PC.CD,30.71523129
IND,2019,SH.XPD.OOPC.PC.CD,32.38488775
IND,2020,SH.XPD.OOPC.PC.CD,28.64968973
IND,2021,SH.XPD.OOPC.PC.CD,
IND,2022,SH.XPD.OOPC.PC.CD,
JPN,1987,SH.XPD.OOPC.PC.CD,
JPN,1988,SH.XPD.OOPC.PC.CD,
JPN,1989,SH.XPD.OOPC.PC.CD,
JPN,1990,SH.XPD.OOPC.PC.CD,
JPN,1991,SH.XPD.OOPC.PC.CD,
JPN,1992,SH.XPD.OOPC.PC.CD,
JPN,1993,SH.XPD.OOPC.PC.CD,
JPN,1994,SH.XPD.OOPC.PC.CD,
JPN,1995,SH.XPD.OOPC.PC.CD,
JPN,1996,SH.XPD.OOPC.PC.CD,
JPN,1997,SH.XPD.OOPC.PC.CD,
JPN,1998,SH.XPD.OOPC.PC.CD,
JPN,1999,SH.XPD.OOPC.PC.CD,
JPN,2000,SH.XPD.OOPC.PC.CD,438.69370167
JPN,2001,SH.XPD.OOPC.PC.CD,393.45225312
JPN,2002,SH.XPD.OOPC.PC.CD,386.01131881
JPN,2003,SH.XPD.OOPC.PC.CD,448.13266775
JPN,2004,SH.XPD.OOPC.PC.CD,479.07849972
JPN,2005,SH.XPD.OOPC.PC.CD,453.77832563
JPN,2006,SH.XPD.OOPC.PC.CD,454.16672622
JPN,2007,SH.XPD.OOPC.PC.CD,431.82430959
JPN,2008,SH.XPD.OOPC.PC.CD,491.47412877
JPN,2009,SH.XPD.OOPC.PC.CD,560.70001538
JPN,2010,SH.XPD.OOPC.PC.CD,593.64592621
JPN,2011,SH.XPD.OOPC.PC.CD,670.11617638
JPN,2012,SH.XPD.OOPC.PC.CD,679.15615183
JPN,2013,SH.XPD.OOPC.PC.CD,553.48134306
JPN,2014,SH.XPD.OOPC.PC.CD,530.42776269
JPN,2015,SH.XPD.OOPC.PC.CD,486.17428801
JPN,2016,SH.XPD.OOPC.PC.CD,539.84787805
JPN,2017,SH.XPD.OOPC.PC.CD,524.9737968
JPN,2018,SH.XPD.OOPC.PC.CD,557.20659297
JPN,2019,SH.XPD.OOPC.PC.CD,566.01762601
JPN,2020,SH.XPD.OOPC.PC.CD,551.55334842
JPN,2021,SH.XPD.OOPC.PC.CD,
JPN,2022,SH.XPD.OOPC.PC.CD,
KEN,1987,SH.XPD.OOPC.PC.CD,
KEN,1988,SH.XPD.OOPC.PC.CD,
KEN,1989,SH.XPD.OOPC.PC.CD,
KEN,1990,SH.XPD.OOPC.PC.CD,
KEN,1991,SH.XPD.OOPC.PC.CD,
KEN,1992,SH.XPD.OOPC.PC.CD,
KEN,1993,SH.XPD.OOPC.PC.CD,
KEN,1994,SH.XPD.OOPC.PC.CD,
KEN,1995,SH.XPD.OOPC.PC.CD,
KEN,1996,SH.XPD.OOPC.PC.CD,
KEN,1997,SH.XPD.OOPC.PC.CD,
KEN,1998,SH.XPD.OOPC.PC.CD,
KEN,1999,SH.XPD.OOPC.PC.CD,
KEN,2000,SH.XPD.OOPC.PC.CD,10.0156713
KEN,2001,SH.XPD.OOPC.PC.CD,10.20231941
KEN,2002,SH.XPD.OOPC.PC.CD,9.90042208
KEN,2003,SH.XPD.OOPC.PC.CD,11.57319978
KEN,2004,SH.XPD.OOPC.PC.CD,12.26800354
KEN,2005,SH.XPD.OOPC.PC.CD,13.99949895
KEN,2006,SH.XPD.OOPC.PC.CD,15.78693482
KEN,2007,SH.XPD.OOPC.PC.CD,18.022936
KEN,2008,SH.XPD.OOPC.PC.CD,18.54344167
KEN,2009,SH.XPD.OOPC.PC.CD,17.41850461
KEN,2010,SH.XPD.OOPC.PC.CD,17.78446046
KEN,2011,SH.XPD.OOPC.PC.CD,17.70885261
KEN,2012,SH.XPD.OOPC.PC.CD,20.45495444
KEN,2013,SH.XPD.OOPC.PC.CD,21.81492053
KEN,2014,SH.XPD.OOPC.PC.CD,21.38886656
KEN,2015,SH.XPD.OOPC.PC.CD,19.18003335
KEN,2016,SH.XPD.OOPC.PC.CD,18.56621592
KEN,2017,SH.XPD.OOPC.PC.CD,15.55248422
KEN,2018,SH.XPD.OOPC.PC.CD,17.67783464
KEN,2019,SH.XPD.OOPC.PC.CD,20.91427993
KEN,2020,SH.XPD.OOPC.PC.CD,20.0652152
KEN,2021,SH.XPD.OOPC.PC.CD,
KEN,2022,SH.XPD.OOPC.PC.CD,
KHM,1987,SH.XPD.OOPC.PC.CD,
KHM,1988,SH.XPD.OOPC.PC.CD,
KHM,1989,SH.XPD.OOPC.PC.CD,
KHM,1990,SH.XPD.OOPC.PC.CD,
KHM,1991,SH.XPD.OOPC.PC.CD,
KHM,1992,SH.XPD.OOPC.PC.CD,
KHM,1993,SH.XPD.OOPC.PC.CD,
KHM,1994,SH.XPD.OOPC.PC.CD,
KHM,1995,SH.XPD.OOPC.PC.CD,
KHM,1996,SH.XPD.OOPC.PC.CD,
KHM,1997,SH.XPD.OOPC.PC.CD,
KHM,1998,SH.XPD.OOPC.PC.CD,
KHM,1999,SH.XPD.OOPC.PC.CD,
KHM,2000,SH.XPD.OOPC.PC.CD,13.5830158
KHM,2001,SH.XPD.OOPC.PC.CD,14.10198156
KHM,2002,SH.XPD.OOPC.PC.CD,14.94479841
KHM,2003,SH.XPD.OOPC.PC.CD,15.57899606
KHM,2004,SH.XPD.OOPC.PC.CD,16.31979085
KHM,2005,SH.XPD.OOPC.PC.CD,19.80403177
KHM,2006,SH.XPD.OOPC.PC.CD,17.28781389
KHM,2007,SH.XPD.OOPC.PC.CD,15.07323831
KHM,2008,SH.XPD.OOPC.PC.CD,25.03058105
KHM,2009,SH.XPD.OOPC.PC.CD,28.14217408
KHM,2010,SH.XPD.OOPC.PC.CD,28.08176486
KHM,2011,SH.XPD.OOPC.PC.CD,39.46211759
KHM,2012,SH.XPD.OOPC.PC.CD,41.73460167
KHM,2013,SH.XPD.OOPC.PC.CD,44.15338695
KHM,2014,SH.XPD.OOPC.PC.CD,43.13878147
KHM,2015,SH.XPD.OOPC.PC.CD,41.57620564
KHM,2016,SH.XPD.OOPC.PC.CD,45.88714176
KHM,2017,SH.XPD.OOPC.PC.CD,46.68748299
KHM,2018,SH.XPD.OOPC.PC.CD,57.43590025
KHM,2019,SH.XPD.OOPC.PC.CD,74.21705955
KHM,2020,SH.XPD.OOPC.PC.CD,70.15600398
KHM,2021,SH.XPD.OOPC.PC.CD,
KHM,2022,SH.XPD.OOPC.PC.CD,
MAR,1987,SH.XPD.OOPC.PC.CD,
MAR,1988,SH.XPD.OOPC.PC.CD,
MAR,1989,SH.XPD.OOPC.PC.CD,
MAR,1990,SH.XPD.OOPC.PC.CD,
MAR,1991,SH.XPD.OOPC.PC.CD,
MAR,1992,SH.XPD.OOPC.PC.CD,
MAR,1993,SH.XPD.OOPC.PC.CD,
MAR,1994,SH.XPD.OOPC.PC.CD,
MAR,1995,SH.XPD.OOPC.PC.CD,
MAR,1996,SH.XPD.OOPC.PC.CD,
MAR,1997,SH.XPD.OOPC.PC.CD,
MAR,1998,SH.XPD.OOPC.PC.CD,
MAR,1999,SH.XPD.OOPC.PC.CD,
MAR,2000,SH.XPD.OOPC.PC.CD,29.29710402
MAR,2001,SH.XPD.OOPC.PC.CD,29.99729467
MAR,2002,SH.XPD.OOPC.PC.CD,34.11453151
MAR,2003,SH.XPD.OOPC.PC.CD,43.56516259
MAR,2004,SH.XPD.OOPC.PC.CD,52.17128755
MAR,2005,SH.XPD.OOPC.PC.CD,57.84362838
MAR,2006,SH.XPD.OOPC.PC.CD,64.62522092
MAR,2007,SH.XPD.OOPC.PC.CD,75.29268879
MAR,2008,SH.XPD.OOPC.PC.CD,86.36867967
MAR,2009,SH.XPD.OOPC.PC.CD,90.16446105
MAR,2010,SH.XPD.OOPC.PC.CD,93.63910511
MAR,2011,SH.XPD.OOPC.PC.CD,97.11600326
MAR,2012,SH.XPD.OOPC.PC.CD,90.75419059
MAR,2013,SH.XPD.OOPC.PC.CD,92.86408084
MAR,2014,SH.XPD.OOPC.PC.CD,92.61054709
MAR,2015,SH.XPD.OOPC.PC.CD,79.55576821
MAR,2016,SH.XPD.OOPC.PC.CD,79.04769696
MAR,2017,SH.XPD.OOPC.PC.CD,79.84665023
MAR,2018,SH.XPD.OOPC.PC.CD,82.35392793
MAR,2019,SH.XPD.OOPC.PC.CD,81.7285313
MAR,2020,SH.XPD.OOPC.PC.CD,78.74526615
MAR,2021,SH.XPD.OOPC.PC.CD,
MAR,2022,SH.XPD.OOPC.PC.CD,
MEX,1987,SH.XPD.OOPC.PC.CD,
MEX,1988,SH.XPD.OOPC.PC.CD,
MEX,1989,SH.XPD.OOPC.PC.CD,
MEX,1990,SH.XPD.OOPC.PC.CD,
MEX,1991,SH.XPD.OOPC.PC.CD,
MEX,1992,SH.XPD.OOPC.PC.CD,
MEX,1993,SH.XPD.OOPC.PC.CD,
MEX,1994,SH.XPD.OOPC.PC.CD,
MEX,1995,SH.XPD.OOPC.PC.CD,
MEX,1996,SH.XPD.OOPC.PC.CD,
